feature,importance
나이,57.035149055231614
BMI,22.291483603810388
고혈압가족력_모,6.187161937871641
고혈압가족력_부,4.25262500569181
고혈압가족력_형제,3.6654216194211253
체중,2.679700533033085
음주량_enc,2.4809371950740027
음주빈도_enc,1.060243978326448
성별,0.347277071539895
