threshold,recall,precision,f1
0.3,0.9248511904761905,0.4664165103189493,0.6201047642803692
0.31,0.9188988095238095,0.4720948012232416,0.6237373737373737
0.32,0.9159226190476191,0.4745566692367001,0.6251904520060945
0.33,0.9114583333333334,0.47870261821023835,0.6277222649244171
0.34,0.9077380952380952,0.48183254344391785,0.6295149638802889
0.35,0.9047619047619048,0.4858170195765082,0.6321809201975566
0.36,0.9017857142857143,0.48792270531400966,0.6332288401253918
0.37,0.8965773809523809,0.4930441898527005,0.6362196409714889
0.38,0.8936011904761905,0.4954620462046205,0.6374734607218684
0.39,0.8891369047619048,0.49937317175094026,0.6395504415306396
0.4,0.8846726190476191,0.5029610829103215,0.6413160733549083
0.41,0.8809523809523809,0.5090283748925194,0.6452316076294278
0.42,0.8727678571428571,0.5111111111111111,0.6446826051112943
0.43,0.8645833333333334,0.5159857904085258,0.646273637374861
0.44,0.8556547619047619,0.5170863309352518,0.6446188340807175
0.45,0.84375,0.5175718849840255,0.6415841584158416
0.46,0.8348214285714286,0.5216178521617852,0.6420600858369099
0.47,0.8273809523809523,0.5252716107699575,0.6425888471540018
0.48,0.8191964285714286,0.5316272332206663,0.6448023426061493
0.49,0.8087797619047619,0.5370553359683794,0.6454869358669834
0.5,0.7953869047619048,0.5374560080442433,0.6414641464146414
0.51,0.78125,0.5404014410705095,0.6388804380894433
0.52,0.7738095238095238,0.5488126649076517,0.6421735103426983
0.53,0.7619047619047619,0.5541125541125541,0.6416040100250626
0.54,0.7522321428571429,0.5598006644518272,0.6419047619047619
0.55,0.7380952380952381,0.5636363636363636,0.6391752577319587
0.56,0.7269345238095238,0.5703444249854057,0.6391887471377167
0.57,0.7098214285714286,0.5736620565243535,0.6345194546059195
0.58,0.6927083333333334,0.5771853688778673,0.6296922556645248
0.59,0.6748511904761905,0.5814102564102565,0.6246556473829201
0.6,0.6636904761904762,0.5903375248180013,0.6248686514886165
0.61,0.6428571428571429,0.5987525987525988,0.620021528525296
0.62,0.6287202380952381,0.6061692969870875,0.6172388604821037
0.63,0.6197916666666666,0.616580310880829,0.6181818181818182
0.64,0.6101190476190477,0.6283524904214559,0.6191015477538694
0.65,0.5863095238095238,0.6349717969379532,0.6096711798839458
0.66,0.5610119047619048,0.6352148272957034,0.5958119320426709
0.67,0.5416666666666666,0.6431095406360424,0.5880452342487884
0.68,0.5252976190476191,0.6561338289962825,0.5834710743801653
0.69,0.5022321428571429,0.6604696673189824,0.5705832628909552
0.7,0.47842261904761907,0.66701244813278,0.5571923743500866
