number,value,datetime_start,datetime_complete,duration,params_bagging_temperature,params_border_count,params_depth,params_iterations,params_l2_leaf_reg,params_learning_rate,params_random_strength,state
41,0.858365330970431,2026-05-15 02:21:17.373042,2026-05-15 02:21:18.061760,0 days 00:00:00.688718,0.6580982476506376,104,4,970,3.4707219785079375,0.06127565466167369,0.03320371944228071,COMPLETE
42,0.8596296478619014,2026-05-15 02:21:18.061988,2026-05-15 02:21:19.054345,0 days 00:00:00.992357,0.5995982882170579,109,4,916,2.679278451475209,0.04978732649959145,0.45419150885448256,COMPLETE
43,0.8586013477295351,2026-05-15 02:21:19.054568,2026-05-15 02:21:19.679308,0 days 00:00:00.624740,0.5830228995437822,133,4,909,6.267856549328572,0.07545153420445257,0.35624981898386254,COMPLETE
44,0.8575375630380799,2026-05-15 02:21:19.679541,2026-05-15 02:21:20.159462,0 days 00:00:00.479921,0.34080121137392805,143,5,911,2.1074219581892693,0.19918126098793368,0.440698318281899,COMPLETE
45,0.8580066566024527,2026-05-15 02:21:20.159715,2026-05-15 02:21:21.207772,0 days 00:00:01.048057,0.004069232418913271,137,4,849,0.38293818435299204,0.045512439429726985,1.293151769403089,COMPLETE
46,0.8579377386148579,2026-05-15 02:21:21.207995,2026-05-15 02:21:21.858512,0 days 00:00:00.650517,0.2089211423656041,158,4,421,0.0014777880758638662,0.07067218992948976,0.27562042637288736,COMPLETE
47,0.857260660409351,2026-05-15 02:21:21.858751,2026-05-15 02:21:22.366634,0 days 00:00:00.507883,0.5957954567272136,115,5,769,5.962439077654959,0.15055688308379264,0.8663079833324718,COMPLETE
48,0.8592013034251146,2026-05-15 02:21:22.366858,2026-05-15 02:21:23.015510,0 days 00:00:00.648652,0.9359862419928603,132,4,813,0.012339555238778263,0.07764505107086087,0.6637601441906819,COMPLETE
49,0.8558707459551704,2026-05-15 02:21:23.015760,2026-05-15 02:21:24.994639,0 days 00:00:01.978879,0.9395362287796416,89,6,826,0.010689528856967079,0.014245268455895747,4.603571635478655,COMPLETE
50,0.8553837391837047,2026-05-15 02:21:24.994875,2026-05-15 02:21:25.401128,0 days 00:00:00.406253,0.8897453547909656,75,5,623,0.0029191459665515707,0.11508286529609506,0.14112802635897442,COMPLETE
51,0.8588082384343584,2026-05-15 02:21:25.401365,2026-05-15 02:21:26.146496,0 days 00:00:00.745131,0.5541836020048203,132,4,881,2.6325285847539517,0.07751299812101818,0.5794780169682232,COMPLETE
52,0.8585887674619583,2026-05-15 02:21:26.146735,2026-05-15 02:21:26.696568,0 days 00:00:00.549833,0.4824955650526096,155,4,864,0.007956347636070438,0.08734555944471777,0.7069318759118647,COMPLETE
53,0.8585675724459323,2026-05-15 02:21:26.696801,2026-05-15 02:21:27.446671,0 days 00:00:00.749870,0.9395620068091378,180,5,816,0.5438308902843384,0.052605584356465306,0.5692303326555259,COMPLETE
54,0.8581715675013402,2026-05-15 02:21:27.446902,2026-05-15 02:21:28.031526,0 days 00:00:00.584624,0.5442923700436259,58,4,738,1.4190157189124935,0.07759844243872767,0.25028638176729395,COMPLETE
55,0.8569214034108934,2026-05-15 02:21:28.031772,2026-05-15 02:21:28.661145,0 days 00:00:00.629373,0.4303739716655637,112,5,700,0.05008720990395553,0.0625788778276052,1.130432654122745,COMPLETE
56,0.859052869941912,2026-05-15 02:21:28.661368,2026-05-15 02:21:29.321407,0 days 00:00:00.660039,0.6909864700031411,208,4,878,0.8883373413942889,0.09684175955779797,1.0880931258637603,COMPLETE
57,0.8577376850119786,2026-05-15 02:21:29.321637,2026-05-15 02:21:30.040673,0 days 00:00:00.719036,0.6998964168946613,209,4,759,0.8893885944159545,0.099792904715257,2.4306039867191296,COMPLETE
58,0.8588087170314944,2026-05-15 02:21:30.040911,2026-05-15 02:21:30.637924,0 days 00:00:00.597013,0.5551174864191826,235,4,554,0.21054391623953272,0.1152253377277793,0.5361168251766346,COMPLETE
59,0.8586428489383348,2026-05-15 02:21:30.638157,2026-05-15 02:21:31.280685,0 days 00:00:00.642528,0.6236842157938567,217,4,527,0.09424345163779922,0.14100621944528907,2.001271086076927,COMPLETE
60,0.856200499381926,2026-05-15 02:21:31.280908,2026-05-15 02:21:31.762763,0 days 00:00:00.481855,0.6835930687982537,241,4,573,0.016104896584232024,0.16989258909084198,1.1480459888606875,COMPLETE
61,0.858707801406802,2026-05-15 02:21:31.762989,2026-05-15 02:21:32.309478,0 days 00:00:00.546489,0.557234600564035,203,4,543,0.26139457909109404,0.11126605911955162,0.49711890734672015,COMPLETE
62,0.8581031964819008,2026-05-15 02:21:32.309716,2026-05-15 02:21:32.928395,0 days 00:00:00.618679,0.5143018027661387,226,4,470,1.3772767157707972,0.09340589051827068,0.31976383530840696,COMPLETE
63,0.8585489755286448,2026-05-15 02:21:32.928636,2026-05-15 02:21:33.471873,0 days 00:00:00.543237,0.6126057020531028,249,4,932,0.6952060341825945,0.11922141380618058,0.6080948354725313,COMPLETE
64,0.840788509292989,2026-05-15 02:21:33.472103,2026-05-15 02:21:34.475637,0 days 00:00:01.003534,0.5606282504031375,233,10,652,0.18645778714478503,0.1013652633085669,0.9701248787756206,COMPLETE
65,0.8583870729546126,2026-05-15 02:21:34.475855,2026-05-15 02:21:35.046054,0 days 00:00:00.570199,0.7949923814155958,188,4,806,2.2519066267705306,0.08658042838679778,0.18591459373764,COMPLETE
66,0.858162679268813,2026-05-15 02:21:35.046292,2026-05-15 02:21:35.849989,0 days 00:00:00.803697,0.48430616509354285,148,4,414,0.4575150246002988,0.08035079560560066,1.5968390098017897,COMPLETE
67,0.8515771143054051,2026-05-15 02:21:35.850217,2026-05-15 02:21:36.616236,0 days 00:00:00.766019,0.742949565189821,135,9,967,3.7433338920361185,0.13686517232549178,0.4993672370194593,COMPLETE
