feature,importance
나이,50.32549248428826
BMI,17.300266368416963
체중,6.670308430120622
당뇨가족력_부,5.7666420826285085
당뇨가족력_형제,5.549312970040592
당뇨가족력_모,4.753530811769714
키,3.2775760701392227
걷기일수,1.5890759627906916
음주빈도_enc,1.5302629406394925
음주량_enc,1.3231537135073241
성별,1.0186298641699614
근력운동일수,0.8957483014886224
