feature,importance
나이,50.350346661265554
BMI,20.077364676195906
체중,6.819983341841796
당뇨가족력_모,6.189444137262196
당뇨가족력_부,4.797060624707983
당뇨가족력_형제,4.692103946032455
음주빈도_enc,2.534033466174209
키,1.4301355827899325
걷기일수,1.2034477251181155
음주량_enc,1.104359773820685
성별,0.8017200647911737
