threshold,recall,precision,f1
0.3,0.949438202247191,0.376871615164065,0.5395667046750285
0.31,0.9454253611556982,0.3788999678353168,0.5409873708381171
0.32,0.9430176565008026,0.38223812621990894,0.5439814814814815
0.33,0.9382022471910112,0.3844130220322262,0.5453697224166083
0.34,0.9357945425361156,0.3878908848968729,0.548447789275635
0.35,0.9333868378812199,0.39145069000336585,0.5515769504387005
0.36,0.9229534510433387,0.39209001022843504,0.5503709021296961
0.37,0.9189406099518459,0.39347079037800686,0.5510105871029837
0.38,0.9157303370786517,0.39563106796116504,0.5525423728813559
0.39,0.9125200642054575,0.3972746331236897,0.5535540408958131
0.4,0.9093097913322632,0.40035335689045937,0.5559371933267909
0.41,0.9036918138041734,0.4027181688125894,0.5571499257793172
0.42,0.9004815409309791,0.40593342981186686,0.5596009975062344
0.43,0.8932584269662921,0.4063526834611172,0.558594730238394
0.44,0.8884430176565008,0.40758468335787923,0.5588086824835942
0.45,0.8836276083467095,0.40914158305462656,0.5593091186182373
0.46,0.8812199036918138,0.412781954887218,0.5622119815668203
0.47,0.8739967897271268,0.4145413018652455,0.5623547637490317
0.48,0.8667736757624398,0.4176334106728538,0.5636743215031316
0.49,0.8579454253611557,0.4208661417322835,0.5647120972002113
0.5,0.8523274478330658,0.4244604316546763,0.5667022411953042
0.51,0.8426966292134831,0.42752442996742673,0.5672609400324149
0.52,0.8298555377207063,0.42993762993762996,0.5664201588605862
0.53,0.8226324237560193,0.43487484089944844,0.568970302525673
0.54,0.8073836276083467,0.4396853146853147,0.5693265421618563
0.55,0.7953451043338684,0.44760614272809396,0.5728323699421966
0.56,0.7712680577849117,0.456315289648623,0.5733890214797136
0.57,0.7391653290529695,0.45981028457314027,0.566943674976916
0.58,0.6982343499197432,0.47205642973412915,0.563289090320492
0.59,0.6597110754414125,0.4804208065458796,0.555968887385864
0.6,0.6235955056179775,0.49053030303030304,0.5491166077738516
0.61,0.5834670947030498,0.5041608876560333,0.5409226190476191
0.62,0.5369181380417335,0.5079726651480638,0.5220444791260241
0.63,0.4943820224719101,0.5116279069767442,0.5028571428571429
0.64,0.46869983948635635,0.5228290062667861,0.4942869234024545
0.65,0.4446227929373997,0.5352657004830917,0.4857518632178869
0.66,0.41653290529695025,0.5527156549520766,0.47505720823798625
0.67,0.37881219903691815,0.5639187574671446,0.4531925108017283
0.68,0.3547351524879615,0.5846560846560847,0.44155844155844154
0.69,0.32504012841091495,0.6026785714285714,0.42231491136600624
0.7,0.28731942215088285,0.6078098471986417,0.3901907356948229
