feature,importance
나이,68.25619104703935
BMI,8.076235391330272
체중,3.9448653535211675
키,3.7096141601818893
고지혈증가족력_형제,3.0748151360492053
음주량_enc,2.369193946026385
성별,2.120692995408254
걷기일수,2.074997379344536
음주빈도_enc,1.8426546038325866
고지혈증가족력_모,1.6719351709931118
근력운동일수,1.6158264312707793
고지혈증가족력_부,1.242978385002454
