feature,importance
나이,65.1527532005842
BMI,9.860778544979008
키,4.476579787286028
체중,4.062138570080894
고지혈증가족력_형제,2.8003440423198467
걷기일수,2.7236395050099524
고지혈증가족력_모,2.3713358381200216
근력운동일수,2.197490523714504
음주량_enc,2.005915382162607
음주빈도_enc,1.4523757623698261
고지혈증가족력_부,1.38213684200709
성별,0.8197859837902356
현재흡연,0.444164478790638
과거음주_현재금주,0.2505615387851685
