number,value,datetime_start,datetime_complete,duration,params_bagging_temperature,params_border_count,params_depth,params_iterations,params_l2_leaf_reg,params_learning_rate,params_random_strength,state
10,0.8078850221556244,2026-05-15 02:22:11.225062,2026-05-15 02:22:11.757793,0 days 00:00:00.532731,0.6400885024675562,195,4,611,0.024400771927662247,0.05298668130616353,0.03320258070519291,COMPLETE
11,0.8059871661249167,2026-05-15 02:22:11.758040,2026-05-15 02:22:12.271131,0 days 00:00:00.513091,0.617454472993021,194,4,699,0.025926173236423863,0.055245878781596404,0.035382156320986916,COMPLETE
12,0.8052580116088577,2026-05-15 02:22:12.271367,2026-05-15 02:22:12.798430,0 days 00:00:00.527063,0.6198942765704727,204,4,578,0.01680081571348859,0.0817954206409594,0.03551213771944444,COMPLETE
13,0.7992756624373502,2026-05-15 02:22:12.798659,2026-05-15 02:22:13.387411,0 days 00:00:00.588752,0.268796627246008,191,5,762,0.024577274607965247,0.03932312276765038,0.03353807924728599,COMPLETE
14,0.8043915503081197,2026-05-15 02:22:13.387643,2026-05-15 02:22:14.765378,0 days 00:00:01.377735,0.5908077985215608,221,5,974,0.007535401303599731,0.010102372979366652,0.45042834710787033,COMPLETE
15,0.7958884469150483,2026-05-15 02:22:14.765600,2026-05-15 02:22:15.227628,0 days 00:00:00.462028,0.3023659478915789,108,6,449,1.7071203434692406,0.09297331361681932,0.013034489450593763,COMPLETE
16,0.8043078439363764,2026-05-15 02:22:15.227860,2026-05-15 02:22:15.805651,0 days 00:00:00.577791,0.5085518841171188,180,4,591,0.07112492053815615,0.033921815935674685,0.0010498612518662768,COMPLETE
17,0.7373186617747829,2026-05-15 02:22:15.805893,2026-05-15 02:22:17.358030,0 days 00:00:01.552137,0.6938644135608953,217,10,427,0.0011098932672800501,0.01623151773436874,0.6664310287751155,COMPLETE
18,0.8028550838456856,2026-05-15 02:22:17.358260,2026-05-15 02:22:17.784298,0 days 00:00:00.426038,0.4184396772301279,112,5,205,0.014022464474467339,0.10954014241706563,0.11199386100325105,COMPLETE
19,0.7792654712751372,2026-05-15 02:22:17.784569,2026-05-15 02:22:18.461811,0 days 00:00:00.677242,0.19576077776357967,223,7,670,0.04067248501524307,0.05785784290717925,0.015146976786209439,COMPLETE
20,0.795502146141644,2026-05-15 02:22:18.462144,2026-05-15 02:22:19.022619,0 days 00:00:00.560475,0.7124120287497742,126,6,772,0.0032079170311769276,0.03703950238541676,0.053824802473418386,COMPLETE
21,0.8055119642260927,2026-05-15 02:22:19.022892,2026-05-15 02:22:19.585022,0 days 00:00:00.562130,0.554209516067495,182,4,682,0.011863572957172856,0.05858323999503979,0.009475873647450755,COMPLETE
22,0.8057937796130474,2026-05-15 02:22:19.585294,2026-05-15 02:22:20.181717,0 days 00:00:00.596423,0.6520466768765767,201,4,545,0.03223641379085087,0.054702103298506256,0.05241698887461043,COMPLETE
23,0.8018792965925721,2026-05-15 02:22:20.181950,2026-05-15 02:22:20.610148,0 days 00:00:00.428198,0.3970859482179212,168,5,768,0.1386324801786192,0.07538228371139771,0.030622952718046922,COMPLETE
24,0.8085827720244569,2026-05-15 02:22:20.610428,2026-05-15 02:22:21.461923,0 days 00:00:00.851495,0.5348058667796688,227,4,643,0.046515265831110875,0.03136081348279186,0.22511439206037157,COMPLETE
25,0.8024498930589118,2026-05-15 02:22:21.462157,2026-05-15 02:22:22.030781,0 days 00:00:00.568624,0.5280232930926886,236,5,632,0.06124842392044603,0.029617129625354455,0.1928750233616067,COMPLETE
26,0.8076366184798166,2026-05-15 02:22:22.031026,2026-05-15 02:22:23.583425,0 days 00:00:01.552399,0.3606445241280038,218,4,532,0.008139137963160036,0.017050160074617987,0.814610895809603,COMPLETE
27,0.8026895601035362,2026-05-15 02:22:23.583659,2026-05-15 02:22:25.029351,0 days 00:00:01.445692,0.0161909501668282,233,5,415,0.00820024437871375,0.01374348565113899,1.0696927801824272,COMPLETE
28,0.8053460862961926,2026-05-15 02:22:25.029578,2026-05-15 02:22:25.997771,0 days 00:00:00.968193,0.7773670646884021,209,4,531,0.001960381278679385,0.045380373445253336,2.8232103323602336,COMPLETE
29,0.802751424897321,2026-05-15 02:22:25.998015,2026-05-15 02:22:26.752954,0 days 00:00:00.754939,0.16179195828823917,170,6,494,0.41230036360660244,0.02916907262882276,0.2985617305148642,COMPLETE
30,0.7821924788467269,2026-05-15 02:22:26.753181,2026-05-15 02:22:27.520449,0 days 00:00:00.767268,0.22962874630578656,36,10,634,0.22535796018592757,0.019757955844961296,0.9337168787608462,COMPLETE
31,0.8066324962066491,2026-05-15 02:22:27.520681,2026-05-15 02:22:28.603562,0 days 00:00:01.082881,0.38233883371742894,225,4,288,0.007615240241908425,0.014905066014018167,0.07338753800993518,COMPLETE
32,0.7678625147046947,2026-05-15 02:22:28.603786,2026-05-15 02:22:29.556280,0 days 00:00:00.952494,0.4964939964948699,254,4,385,0.006618701366179004,0.014451616418514657,2.090554058475281,COMPLETE
33,0.8006244093919257,2026-05-15 02:22:29.556513,2026-05-15 02:22:30.473328,0 days 00:00:00.916815,0.3464587104661304,62,5,552,0.0021973850957422414,0.012582310730605234,0.08218909666306301,COMPLETE
34,0.8068486687971453,2026-05-15 02:22:30.473565,2026-05-15 02:22:31.376602,0 days 00:00:00.903037,0.46383555025362233,230,4,830,0.04650901514060946,0.020765961955556824,0.1813896354401021,COMPLETE
35,0.7689361758395785,2026-05-15 02:22:31.376883,2026-05-15 02:22:32.328583,0 days 00:00:00.951700,0.44398890203670704,242,8,847,0.09512757500260147,0.020488981456792527,0.16146303943490348,COMPLETE
36,0.8071360331255274,2026-05-15 02:22:32.328835,2026-05-15 02:22:33.370193,0 days 00:00:01.041358,0.4654944154450327,208,4,972,0.04313774892766004,0.027290436237956024,0.44733739831108355,COMPLETE
37,0.7976567882915919,2026-05-15 02:22:33.370427,2026-05-15 02:22:34.330527,0 days 00:00:00.960100,0.5616080792378633,209,6,994,0.13847613755151061,0.04421952432542599,9.843155468624198,COMPLETE
38,0.8065597696551771,2026-05-15 02:22:34.330764,2026-05-15 02:22:35.085519,0 days 00:00:00.754755,0.7097091832874939,187,5,882,0.011384118480445328,0.028862113772405936,0.38399931972563317,COMPLETE
39,0.7849847770104759,2026-05-15 02:22:35.085804,2026-05-15 02:22:36.144076,0 days 00:00:01.058272,0.8937197427086017,156,9,737,0.2442695600111094,0.026131478070436736,1.656104061184405,COMPLETE
40,0.784589031230387,2026-05-15 02:22:36.144301,2026-05-15 02:22:36.731584,0 days 00:00:00.587283,0.33979864157632345,173,7,923,0.03705998149344285,0.046443662887719644,3.804705207567902,COMPLETE
41,0.809698345376504,2026-05-15 02:22:36.731803,2026-05-15 02:22:37.869134,0 days 00:00:01.137331,0.45994732213915324,230,4,937,0.05460983977346883,0.021930578193214534,0.543262027887325,COMPLETE
42,0.8083213814644579,2026-05-15 02:22:37.869364,2026-05-15 02:22:38.906359,0 days 00:00:01.036995,0.4933383652308771,245,4,953,0.06395721871680617,0.023011586578565904,0.6075013141662364,COMPLETE
43,0.8095518297103075,2026-05-15 02:22:38.906596,2026-05-15 02:22:40.173347,0 days 00:00:01.266751,0.496994600571941,245,4,892,0.08443129597541964,0.022693546386995493,0.713020174774552,COMPLETE
44,0.8092815844565414,2026-05-15 02:22:40.173593,2026-05-15 02:22:41.092175,0 days 00:00:00.918582,0.6465370972137802,243,4,933,0.996971591702832,0.033915334449855804,0.5825120315400694,COMPLETE
45,0.8059856313113307,2026-05-15 02:22:41.092398,2026-05-15 02:22:42.307717,0 days 00:00:01.215319,0.5857926674877614,244,5,928,1.2095374055828996,0.024506268423861815,1.442088219540723,COMPLETE
46,0.8087969375510327,2026-05-15 02:22:42.307960,2026-05-15 02:22:43.482703,0 days 00:00:01.174743,0.5248777337981514,254,4,930,2.3243332422371505,0.022671097056977813,0.5713734385813903,COMPLETE
47,0.8079203228681086,2026-05-15 02:22:43.482936,2026-05-15 02:22:44.345946,0 days 00:00:00.863010,0.6643682751822347,250,5,885,6.475390692063765,0.03392234028612547,0.24018387372032413,COMPLETE
48,0.8095044866143003,2026-05-15 02:22:44.346176,2026-05-15 02:22:45.267699,0 days 00:00:00.921523,0.7525076055407719,255,4,852,3.3820610446307438,0.03282894915357625,0.32931376740836077,COMPLETE
49,0.8068333206612827,2026-05-15 02:22:45.267937,2026-05-15 02:22:47.098976,0 days 00:00:01.831039,0.7758065035533628,253,5,810,2.802816192554433,0.01850590019924831,3.7396536590499934,COMPLETE
50,0.8100462758102518,2026-05-15 02:22:47.099288,2026-05-15 02:22:48.380101,0 days 00:00:01.280813,0.8447041406394109,238,4,922,2.5566384295647158,0.022254254397477177,0.39405836594495514,COMPLETE
51,0.8094998821735416,2026-05-15 02:22:48.380350,2026-05-15 02:22:49.792485,0 days 00:00:01.412135,0.9014988709151845,237,4,905,3.737814345329667,0.021316671667237413,0.5898145034156596,COMPLETE
52,0.81062312959352,2026-05-15 02:22:49.792705,2026-05-15 02:22:50.783659,0 days 00:00:00.990954,0.9774550855046703,237,4,875,4.370151497710202,0.03890097921420687,0.36393153760881947,COMPLETE
53,0.81019550691587,2026-05-15 02:22:50.783896,2026-05-15 02:22:51.670509,0 days 00:00:00.886613,0.9770483764269235,238,4,880,4.384046563750046,0.04020151283684647,0.37152593169480336,COMPLETE
54,0.8113273729044482,2026-05-15 02:22:51.670750,2026-05-15 02:22:52.699093,0 days 00:00:01.028343,0.9971625930358428,234,4,870,5.360284603487787,0.039661609312402986,0.33451777880443434,COMPLETE
55,0.810744852117169,2026-05-15 02:22:52.699335,2026-05-15 02:22:53.995458,0 days 00:00:01.296123,0.9861193146310592,217,5,817,9.877804875770636,0.04093061520887379,1.1267615395160429,COMPLETE
56,0.8081930474361294,2026-05-15 02:22:53.995689,2026-05-15 02:22:54.800054,0 days 00:00:00.804365,0.9866896351381094,214,5,786,9.49156626813816,0.06661036662584027,1.3207014944132585,COMPLETE
57,0.805883034926218,2026-05-15 02:22:54.800298,2026-05-15 02:22:55.606948,0 days 00:00:00.806650,0.9434247501585202,227,5,720,5.211217264984792,0.04031069824611932,0.12706893020485477,COMPLETE
58,0.8075903379470617,2026-05-15 02:22:55.607179,2026-05-15 02:22:56.330596,0 days 00:00:00.723417,0.84730193427923,202,6,812,8.24045966363526,0.04915441382237422,0.3176010803053339,COMPLETE
59,0.797636953777554,2026-05-15 02:22:56.330828,2026-05-15 02:22:57.410943,0 days 00:00:01.080115,0.9454478727726668,234,4,861,4.86801567781358,0.03879964418736314,1.1138210250816427,COMPLETE
60,0.8089639961067683,2026-05-15 02:22:57.411165,2026-05-15 02:22:58.070262,0 days 00:00:00.659097,0.9958832507051092,83,4,963,1.8066427942177725,0.06633424500936974,0.4428583595251809,COMPLETE
61,0.8119296101431817,2026-05-15 02:22:58.070493,2026-05-15 02:22:59.222567,0 days 00:00:01.152074,0.8459496450086388,219,4,890,6.9599894774003035,0.04147477648104936,0.825626436573156,COMPLETE
62,0.809813692520641,2026-05-15 02:22:59.222789,2026-05-15 02:23:00.070823,0 days 00:00:00.848034,0.8647267684791513,217,4,866,7.385440324698578,0.04150794690639086,0.13609611335149233,COMPLETE
63,0.8093297539906333,2026-05-15 02:23:00.071059,2026-05-15 02:23:00.900816,0 days 00:00:00.829757,0.8397735858917628,218,4,999,6.925258680443438,0.042055645428195156,0.1337464136171219,COMPLETE
64,0.8059596575429476,2026-05-15 02:23:00.901052,2026-05-15 02:23:01.541665,0 days 00:00:00.640613,0.9393405067552385,199,5,801,4.173492896202339,0.05076156617088962,0.27182972070512834,COMPLETE
65,0.8121739996911482,2026-05-15 02:23:01.541893,2026-05-15 02:23:02.647861,0 days 00:00:01.105968,0.8625502991987023,213,4,867,9.948473518355964,0.03725983814628736,0.8396466402898793,COMPLETE
66,0.8067787757476785,2026-05-15 02:23:02.648094,2026-05-15 02:23:03.661217,0 days 00:00:01.013123,0.9647374038881928,191,5,912,2.359017090604261,0.03565404991540828,1.9247225008278077,COMPLETE
67,0.809337073870814,2026-05-15 02:23:03.661441,2026-05-15 02:23:04.437507,0 days 00:00:00.776066,0.9065777697606543,238,4,824,9.631778242833036,0.06337769593343398,0.8513614767639885,COMPLETE
68,0.789583550765258,2026-05-15 02:23:04.437736,2026-05-15 02:23:05.068258,0 days 00:00:00.630522,0.8108323929965469,224,8,743,0.8914233392217261,0.12334951148517904,2.9018677917154423,COMPLETE
