number,value,datetime_start,datetime_complete,duration,params_bagging_temperature,params_border_count,params_depth,params_iterations,params_l2_leaf_reg,params_learning_rate,params_random_strength,state
57,0.8576001908918862,2026-05-14 23:42:27.372282,2026-05-14 23:42:28.114847,0 days 00:00:00.742565,0.7379263375434809,73,5,493,4.115793871992801,0.07789586732985923,0.08112482695678004,COMPLETE
58,0.8582959343857001,2026-05-14 23:42:28.115092,2026-05-14 23:42:29.082018,0 days 00:00:00.966926,0.6085338728685654,191,6,566,0.850651658789783,0.06126315337013618,0.1712724066091961,COMPLETE
59,0.8576730743986085,2026-05-14 23:42:29.082259,2026-05-14 23:42:29.594935,0 days 00:00:00.512676,0.3362336758734059,66,4,609,1.235040478457415,0.1639082205303814,0.04535113113105012,COMPLETE
60,0.858948740879306,2026-05-14 23:42:29.595166,2026-05-14 23:42:30.766432,0 days 00:00:01.171266,0.47346198808977075,105,5,290,6.350981427011116,0.03972524861455725,0.36351103194338585,COMPLETE
61,0.8581240496428296,2026-05-14 23:42:30.766682,2026-05-14 23:42:31.912574,0 days 00:00:01.145892,0.4438039556724105,104,5,202,6.371369101151056,0.03953046741514783,0.36475164900611284,COMPLETE
62,0.8586798376598515,2026-05-14 23:42:31.912826,2026-05-14 23:42:33.000859,0 days 00:00:01.088033,0.5364654924283357,120,5,384,2.7739373271986736,0.05216056505300811,0.22232799341518283,COMPLETE
63,0.857817747475742,2026-05-14 23:42:33.001095,2026-05-14 23:42:34.135320,0 days 00:00:01.134225,0.5320707553934702,120,6,303,2.8408782032355617,0.050384176247664454,1.2121708927721568,COMPLETE
64,0.8583476912474156,2026-05-14 23:42:34.135555,2026-05-14 23:42:34.986507,0 days 00:00:00.850952,0.461414931578309,130,5,394,2.0905705963457586,0.054700018340202064,0.23919903515255747,COMPLETE
65,0.859023128548456,2026-05-14 23:42:34.986750,2026-05-14 23:42:36.453510,0 days 00:00:01.466760,0.48336340909972797,144,6,318,3.9732871850990654,0.0356882612377961,0.5687282660716318,COMPLETE
66,0.858973969785479,2026-05-14 23:42:36.453737,2026-05-14 23:42:37.877306,0 days 00:00:01.423569,0.4117373484870822,140,6,317,4.612375448903515,0.03461230099260451,0.6041738395197268,COMPLETE
67,0.8582097185301872,2026-05-14 23:42:37.877550,2026-05-14 23:42:39.316816,0 days 00:00:01.439266,0.3491800319473621,154,6,280,4.208653945462332,0.034702404868263675,0.5707013298179009,COMPLETE
68,0.8560368875324079,2026-05-14 23:42:39.317048,2026-05-14 23:42:41.941500,0 days 00:00:02.624452,0.41495543161719456,144,7,337,1.3104254368538637,0.02884909459976676,2.473943272134472,COMPLETE
69,0.8590150607681621,2026-05-14 23:42:41.941733,2026-05-14 23:42:44.018065,0 days 00:00:02.076332,0.48235342477463505,137,6,255,4.887289586418276,0.023404947577433513,1.108564783617311,COMPLETE
70,0.85828861868662,2026-05-14 23:42:44.018303,2026-05-14 23:42:46.074198,0 days 00:00:02.055895,0.29560948531408815,139,6,239,5.5044938329366415,0.019448479335337897,1.7192375226512815,COMPLETE
71,0.8573282109765569,2026-05-14 23:42:46.074425,2026-05-14 23:42:47.890382,0 days 00:00:01.815957,0.4086081602007754,165,7,276,3.6643065725996666,0.040809847618879236,1.0706009697727243,COMPLETE
72,0.8554010370516227,2026-05-14 23:42:47.890633,2026-05-14 23:42:50.247684,0 days 00:00:02.357051,0.4892969112330966,171,6,322,1.825014011307526,0.023359319497390726,4.249838308064083,COMPLETE
73,0.8578151493770034,2026-05-14 23:42:50.247919,2026-05-14 23:42:52.390758,0 days 00:00:02.142839,0.47319918053179827,134,7,216,4.841071129252724,0.03261269222717714,0.823641424096663,COMPLETE
74,0.8588946594029296,2026-05-14 23:42:52.391005,2026-05-14 23:42:54.160422,0 days 00:00:01.769417,0.24269921855983534,142,6,258,2.645287467967516,0.026465223596416072,0.5956172675206508,COMPLETE
75,0.8575193763469091,2026-05-14 23:42:54.160650,2026-05-14 23:42:55.952518,0 days 00:00:01.791868,0.23860323101817887,157,6,251,2.485984813515103,0.026527669570569054,1.3872202224348333,COMPLETE
76,0.8582782262916653,2026-05-14 23:42:55.952752,2026-05-14 23:42:57.343107,0 days 00:00:01.390355,0.155286137922308,210,6,295,7.903646561004014,0.03637023786974175,0.541409397359905,COMPLETE
77,0.8582166240031505,2026-05-14 23:42:57.343356,2026-05-14 23:42:59.104335,0 days 00:00:01.760979,0.24457473280171121,177,6,349,1.9112242892898734,0.028635288779254885,0.8225462596731717,COMPLETE
78,0.8402950756456958,2026-05-14 23:42:59.104568,2026-05-14 23:43:01.416451,0 days 00:00:02.311883,0.44807249828154694,147,7,332,3.0611085696411138,0.016488452826149528,0.37394321376332357,COMPLETE
79,0.8575929435638256,2026-05-14 23:43:01.416768,2026-05-14 23:43:03.401192,0 days 00:00:01.984424,0.4097368070953048,185,6,270,0.5507768809496095,0.02383129545198648,1.9053303724207358,COMPLETE
80,0.8483871960224476,2026-05-14 23:43:03.401440,2026-05-14 23:43:08.099088,0 days 00:00:04.697648,0.18780827541816475,152,9,366,4.844375214165544,0.020709937590347775,0.621506560585482,COMPLETE
81,0.8591272576110619,2026-05-14 23:43:08.099319,2026-05-14 23:43:09.530275,0 days 00:00:01.430956,0.12040914210133191,126,5,468,0.007288893831838809,0.030751433663173712,0.42209704225540756,COMPLETE
82,0.8577073282793476,2026-05-14 23:43:09.530524,2026-05-14 23:43:10.892299,0 days 00:00:01.361775,0.26914007224545666,139,6,470,0.00813538158281089,0.031749681148378506,0.41394854184470026,COMPLETE
83,0.8571155087350816,2026-05-14 23:43:10.892530,2026-05-14 23:43:12.125899,0 days 00:00:01.233369,0.09477842070331906,128,5,402,0.002107421038272747,0.0251824894300267,0.27683432323371343,COMPLETE
84,0.8583020194064301,2026-05-14 23:43:12.126121,2026-05-14 23:43:13.298195,0 days 00:00:01.172074,0.10820974228368638,143,5,448,0.017550955487631942,0.036784905961090096,0.8976426976610942,COMPLETE
85,0.8368428861321695,2026-05-14 23:43:13.298496,2026-05-14 23:43:14.538396,0 days 00:00:01.239900,0.0013604582484907368,109,7,260,0.006515821552162411,0.047900895298248085,0.5083426273645506,COMPLETE
86,0.8579612582455449,2026-05-14 23:43:14.538647,2026-05-14 23:43:15.761792,0 days 00:00:01.223145,0.5817454829865978,134,5,291,0.049908327403113295,0.03062741684548103,0.2963154714270833,COMPLETE
87,0.8576472301532605,2026-05-14 23:43:15.762023,2026-05-14 23:43:17.356357,0 days 00:00:01.594334,0.33986239925365097,160,6,223,3.595321333584751,0.028002919953178714,0.11496866710328911,COMPLETE
88,0.8584250188704013,2026-05-14 23:43:17.356589,2026-05-14 23:43:18.942973,0 days 00:00:01.586384,0.5135607717017356,38,6,318,8.13127565769826,0.03400739607523531,0.6954256188201129,COMPLETE
89,0.8572568316322624,2026-05-14 23:43:18.943202,2026-05-14 23:43:20.139772,0 days 00:00:01.196570,0.20632561899813406,194,5,527,0.013172066921075287,0.03869537862729923,1.24520350950833,COMPLETE
90,0.8465301707634582,2026-05-14 23:43:20.140072,2026-05-14 23:43:21.885094,0 days 00:00:01.745022,0.31428892954575893,123,6,406,0.15254480830168948,0.021793056667683816,0.37139238017973586,COMPLETE
91,0.8580444657762024,2026-05-14 23:43:21.885330,2026-05-14 23:43:22.998714,0 days 00:00:01.113384,0.48741218392599767,116,5,534,3.2660081674672337,0.042770864059754304,0.19557213306392618,COMPLETE
92,0.8593065947950511,2026-05-14 23:43:22.998960,2026-05-14 23:43:24.212113,0 days 00:00:01.213153,0.1285673036595738,131,5,587,2.329926680487005,0.041027595318393055,0.5231239007903711,COMPLETE
93,0.8587800695743494,2026-05-14 23:43:24.212369,2026-05-14 23:43:25.793614,0 days 00:00:01.581245,0.10375965828524598,132,5,572,2.6418822557192385,0.025388850381030236,0.48724965061154357,COMPLETE
94,0.858777197991533,2026-05-14 23:43:25.793848,2026-05-14 23:43:27.809130,0 days 00:00:02.015282,0.1265325333184473,131,5,579,2.5295127931075343,0.018221569358303127,0.5054872223389809,COMPLETE
95,0.8580019390021113,2026-05-14 23:43:27.809442,2026-05-14 23:43:29.323936,0 days 00:00:01.514494,0.12585852066840744,149,5,477,0.003111359509282644,0.02456701740992791,1.0403009248825774,COMPLETE
96,0.8585940320304553,2026-05-14 23:43:29.324176,2026-05-14 23:43:30.769111,0 days 00:00:01.444935,0.05954128418935363,140,6,591,5.6114988654049025,0.03181395190489729,0.32516100706915974,COMPLETE
97,0.8594732149694245,2026-05-14 23:43:30.769333,2026-05-14 23:43:32.364907,0 days 00:00:01.595574,0.1549462934234866,126,5,625,1.6252485602936584,0.030136167303861455,0.7014871727692185,COMPLETE
98,0.8596295794908821,2026-05-14 23:43:32.365137,2026-05-14 23:43:33.793441,0 days 00:00:01.428304,0.0553868289203196,127,5,233,1.1511938535520847,0.030202907303780484,0.7387338098866224,COMPLETE
99,0.8598999868727643,2026-05-14 23:43:33.793686,2026-05-14 23:43:35.226195,0 days 00:00:01.432509,0.07736732429260734,124,5,231,1.1586083080449943,0.03496088000958241,0.6876514472938156,COMPLETE
