feature,importance
나이,42.01151623843791
BMI,14.32607161889277
체중,5.916795693104031
당뇨가족력_형제,5.581415448795177
음주빈도_enc,4.792204417246958
당뇨가족력_부,4.741627991761201
키,4.624916684865731
당뇨가족력_모,4.381572569219747
근력운동일수,4.13058186312279
걷기일수,3.9337666987443134
음주량_enc,2.8216459250373975
성별,1.8929907582284398
현재흡연,0.45621569692363123
과거음주_현재금주,0.3886783956198881
