number,value,datetime_start,datetime_complete,duration,params_bagging_temperature,params_border_count,params_depth,params_iterations,params_l2_leaf_reg,params_learning_rate,params_random_strength,state
32,0.7919593232980258,2026-05-15 02:16:05.797756,2026-05-15 02:16:06.159618,0 days 00:00:00.361862,0.5231991493554836,117,4,622,0.04957659490703918,0.1508829568554855,0.08994773174881646,COMPLETE
33,0.7998823158181595,2026-05-15 02:16:06.159843,2026-05-15 02:16:06.697258,0 days 00:00:00.537415,0.08286740454691059,71,4,410,0.1710300432937698,0.06490184741431605,0.019289298728937865,COMPLETE
34,0.7986042842492523,2026-05-15 02:16:06.697486,2026-05-15 02:16:07.238777,0 days 00:00:00.541291,0.07952556725618254,69,5,357,0.2042282336383016,0.06792478992700342,0.0061817686958953325,COMPLETE
35,0.7946563062513894,2026-05-15 02:16:07.239011,2026-05-15 02:16:07.674970,0 days 00:00:00.435959,0.20880100760306003,91,6,406,0.6823031506743746,0.10717717333693046,0.002180476875589503,COMPLETE
36,0.7713444395837666,2026-05-15 02:16:07.675202,2026-05-15 02:16:08.111653,0 days 00:00:00.436451,0.05255760314187258,53,8,439,0.08596504975799779,0.14410658900609613,0.018356888605858133,COMPLETE
37,0.8017857014794788,2026-05-15 02:16:08.111880,2026-05-15 02:16:08.977162,0 days 00:00:00.865282,0.12611820995366568,68,4,524,1.628002321614264,0.07883405904658358,3.9554325457788333,COMPLETE
38,0.7997365911030473,2026-05-15 02:16:08.977386,2026-05-15 02:16:10.100413,0 days 00:00:01.123027,0.12512199829408466,64,5,295,0.1202766914263258,0.030153855426664707,2.6212127156611738,COMPLETE
39,0.7701874627978859,2026-05-15 02:16:10.100644,2026-05-15 02:16:10.976170,0 days 00:00:00.875526,0.04329521961023018,79,4,517,0.4593310692588657,0.010497131276321781,4.985259432603799,COMPLETE
40,0.7999840792880143,2026-05-15 02:16:10.976405,2026-05-15 02:16:11.609131,0 days 00:00:00.632726,0.1215107322425147,44,6,219,5.057941622300951,0.07820643649946347,1.4519189113878799,COMPLETE
41,0.798967950602764,2026-05-15 02:16:11.609365,2026-05-15 02:16:12.207879,0 days 00:00:00.598514,0.12039191977126693,34,6,217,4.6536840894800156,0.08000349529262865,1.0954961264420855,COMPLETE
42,0.7968572371110363,2026-05-15 02:16:12.208108,2026-05-15 02:16:13.027562,0 days 00:00:00.819454,0.19268371637973733,43,7,257,1.4163474504012976,0.05919902041125113,4.7453956185304005,COMPLETE
43,0.797742557784296,2026-05-15 02:16:13.027788,2026-05-15 02:16:13.668786,0 days 00:00:00.640998,0.11455758987145204,76,6,320,1.0075866489590577,0.04280941785163361,1.463109365627233,COMPLETE
44,0.8028878880673546,2026-05-15 02:16:13.669019,2026-05-15 02:16:14.106768,0 days 00:00:00.437749,0.9986409325592858,59,5,377,0.5597665968281862,0.1994122918885323,3.5011899197220484,COMPLETE
45,0.7937187771172037,2026-05-15 02:16:14.106997,2026-05-15 02:16:14.532377,0 days 00:00:00.425380,0.950298325599391,53,7,354,0.5556781334319035,0.1886849223919635,3.0196269585235043,COMPLETE
46,0.7992256940211272,2026-05-15 02:16:14.532613,2026-05-15 02:16:14.967457,0 days 00:00:00.434844,0.4024977310586947,101,5,466,4.998209619822071,0.13704147824460375,0.6018041490314688,COMPLETE
47,0.7982164499680868,2026-05-15 02:16:14.967681,2026-05-15 02:16:15.469410,0 days 00:00:00.501729,0.787544336540727,61,6,253,1.7683177388323952,0.1650127284779618,4.278754029209191,COMPLETE
48,0.7772225529076814,2026-05-15 02:16:15.469638,2026-05-15 02:16:16.910891,0 days 00:00:01.441253,0.33269760783725444,82,5,671,4.006752455475617,0.013069281065754413,8.661171592590248,COMPLETE
49,0.7713938511628573,2026-05-15 02:16:16.911129,2026-05-15 02:16:17.615589,0 days 00:00:00.704460,0.03447586110816736,150,5,209,0.0010134446798603573,0.019201572958218085,0.2142140859564433,COMPLETE
