number,value,datetime_start,datetime_complete,duration,params_bagging_temperature,params_border_count,params_depth,params_iterations,params_l2_leaf_reg,params_learning_rate,params_random_strength,state
18,0.8495527167908284,2026-05-15 02:14:33.414539,2026-05-15 02:14:34.453089,0 days 00:00:01.038550,0.5315864914265246,63,7,588,0.0867685304004013,0.03651323960052657,7.723460393679794,COMPLETE
19,0.8500871046787656,2026-05-15 02:14:34.453318,2026-05-15 02:14:35.831163,0 days 00:00:01.377845,0.26914670887944914,190,10,893,0.8703617253913869,0.03702917556373974,0.37272602897396717,COMPLETE
20,0.855830201940643,2026-05-15 02:14:35.831402,2026-05-15 02:14:36.516249,0 days 00:00:00.684847,0.7701899584816609,33,5,799,0.027715121576007008,0.08175239522365661,1.7572283038510697,COMPLETE
21,0.8579517546738429,2026-05-15 02:14:36.516485,2026-05-15 02:14:37.150491,0 days 00:00:00.634006,0.5842851502597326,78,5,993,4.287705194421426,0.06928782512872882,0.10183469133522599,COMPLETE
22,0.854889895310295,2026-05-15 02:14:37.150718,2026-05-15 02:14:37.634954,0 days 00:00:00.484236,0.6604154608056299,120,6,916,1.773634409449318,0.12673775766682774,0.20902146985913395,COMPLETE
23,0.858104632273309,2026-05-15 02:14:37.635213,2026-05-15 02:14:38.526116,0 days 00:00:00.890903,0.721911054502845,56,4,926,9.798170606646936,0.07817330203218767,1.5059863513309546,COMPLETE
24,0.8583638951790228,2026-05-15 02:14:38.526339,2026-05-15 02:14:39.255786,0 days 00:00:00.729447,0.5533636029557192,83,5,644,0.2594442163669746,0.04254576171666571,0.020883584852723146,COMPLETE
25,0.8560191110673536,2026-05-15 02:14:39.256008,2026-05-15 02:14:39.981696,0 days 00:00:00.725688,0.47063092241823423,124,6,784,4.919404769411926,0.10559749959384908,3.5272084021281462,COMPLETE
26,0.8583063951516743,2026-05-15 02:14:39.981935,2026-05-15 02:14:40.741097,0 days 00:00:00.759162,0.3606445241280038,52,4,943,1.9001272114358199,0.06337812237458258,0.814610895809603,COMPLETE
27,0.8570079611215036,2026-05-15 02:14:40.741335,2026-05-15 02:14:41.246594,0 days 00:00:00.505259,0.725161549699414,74,5,849,0.6106527073108615,0.12734313406162723,0.3797887583825329,COMPLETE
