number,value,datetime_start,datetime_complete,duration,params_bagging_temperature,params_border_count,params_depth,params_iterations,params_l2_leaf_reg,params_learning_rate,params_random_strength,state
30,0.8562841171387002,2026-05-15 00:01:40.726467,2026-05-15 00:01:42.926296,0 days 00:00:02.199829,0.9439384783273075,187,6,648,4.806171332549916,0.04187677564625808,5.9175940990253455,COMPLETE
31,0.85834228993688,2026-05-15 00:01:42.926528,2026-05-15 00:01:44.176181,0 days 00:00:01.249653,0.7098124685257731,137,5,548,3.2275352357868257,0.02948652239773635,0.09099237909899582,COMPLETE
32,0.8585422751687397,2026-05-15 00:01:44.176430,2026-05-15 00:01:44.979392,0 days 00:00:00.802962,0.906252594513765,58,5,682,1.593571180919243,0.06711097316268991,0.17948843865106978,COMPLETE
33,0.8574416384978066,2026-05-15 00:01:44.979620,2026-05-15 00:01:46.260588,0 days 00:00:01.280968,0.8274821900592071,114,6,788,5.052547354791434,0.03298272076900116,0.006336892437271683,COMPLETE
34,0.8585446681544202,2026-05-15 00:01:46.260818,2026-05-15 00:01:47.394080,0 days 00:00:01.133262,0.5282726431574507,161,5,432,0.2235308118671911,0.044695335611994375,0.473027555880589,COMPLETE
35,0.8578747689059543,2026-05-15 00:01:47.394332,2026-05-15 00:01:49.119972,0 days 00:00:01.725640,0.7626648407228992,182,6,647,0.94034741157465,0.020488981456792527,0.02016313336444597,COMPLETE
36,0.8543512000481333,2026-05-15 00:01:49.120206,2026-05-15 00:01:53.321340,0 days 00:00:04.201134,0.4338600978429938,147,8,722,3.0499145617285706,0.026290775450237475,2.871945120684227,COMPLETE
37,0.8576646647632175,2026-05-15 00:01:53.321568,2026-05-15 00:01:53.872339,0 days 00:00:00.550771,0.6775467704416125,86,4,507,0.039361739806594125,0.14008375128800368,0.006893071619318832,COMPLETE
38,0.8573238352313128,2026-05-15 00:01:53.872569,2026-05-15 00:01:55.871408,0 days 00:00:01.998839,0.0233875359670363,134,5,581,0.35952104342179925,0.013730264854934032,0.05955606362039344,COMPLETE
39,0.8557170479034711,2026-05-15 00:01:55.871644,2026-05-15 00:01:58.295634,0 days 00:00:02.423990,0.9386029187314204,217,6,375,0.1009980917362049,0.01049713127632179,0.009809872359848294,COMPLETE
40,0.8580310650563925,2026-05-15 00:01:58.295858,2026-05-15 00:01:59.888110,0 days 00:00:01.592252,0.3702854332558684,156,4,820,5.4396851991458774,0.021889943771068468,0.301392175907111,COMPLETE
41,0.8578312849375911,2026-05-15 00:01:59.888336,2026-05-15 00:02:01.001447,0 days 00:00:01.113111,0.5587285106663761,162,5,428,0.02003913124281474,0.04608994940392593,0.6785653091163368,COMPLETE
42,0.8581660978197849,2026-05-15 00:02:01.001688,2026-05-15 00:02:01.826470,0 days 00:00:00.824782,0.5070664969167641,150,5,452,0.001292738800560825,0.04334293581132059,0.45419150885448256,COMPLETE
43,0.8563150208394869,2026-05-15 00:02:01.826700,2026-05-15 00:02:02.603214,0 days 00:00:00.776514,0.47454187978962703,178,5,521,0.2517024613548678,0.054460504133678506,0.11233900193151519,COMPLETE
44,0.8596239046962686,2026-05-15 00:02:02.603436,2026-05-15 00:02:03.373876,0 days 00:00:00.770440,0.6005954120104386,198,4,388,2.066200719991522,0.06174532779902198,0.16725169601770631,COMPLETE
45,0.8581194687845274,2026-05-15 00:02:03.374119,2026-05-15 00:02:04.059818,0 days 00:00:00.685699,0.5886448857181827,203,4,311,0.7216475055894016,0.08438072590242743,0.07446887167618503,COMPLETE
46,0.857929055495389,2026-05-15 00:02:04.060057,2026-05-15 00:02:05.645825,0 days 00:00:01.585768,0.38564080796670575,235,4,358,2.3893158607973657,0.02695934922036393,0.02886249242646855,COMPLETE
47,0.858615774014637,2026-05-15 00:02:05.646059,2026-05-15 00:02:06.112767,0 days 00:00:00.466708,0.656929242644243,116,4,649,3.648515633346535,0.19412313653721333,0.14942042052943083,COMPLETE
48,0.854238934834214,2026-05-15 00:02:06.113014,2026-05-15 00:02:07.753237,0 days 00:00:01.640223,0.7702426060952077,195,8,249,6.732169551121383,0.06101900101644004,0.04391164771562137,COMPLETE
49,0.8579228337326201,2026-05-15 00:02:07.753470,2026-05-15 00:02:08.449381,0 days 00:00:00.695911,0.6084594373038479,225,4,937,1.449846654418912,0.09277178846044706,0.21763691388081727,COMPLETE
