feature,importance
나이,55.88538023492966
BMI,27.084788638615507
고혈압가족력_모,6.340898212279801
고혈압가족력_부,5.086616975696717
고혈압가족력_형제,3.7609706949228254
체중,0.6403126714394001
음주량_enc,0.47380401041079884
성별,0.38980103982745185
음주빈도_enc,0.33742752187785674
걷기일수,0.0
