number,value,datetime_start,datetime_complete,duration,params_bagging_temperature,params_border_count,params_depth,params_iterations,params_l2_leaf_reg,params_learning_rate,params_random_strength,state
63,0.8016511642917075,2026-05-15 02:24:20.506517,2026-05-15 02:24:21.618106,0 days 00:00:01.111589,0.08295056456056923,68,5,465,3.4522511708960644,0.04656565516438152,3.5543009964081445,COMPLETE
64,0.799470887328691,2026-05-15 02:24:21.618341,2026-05-15 02:24:22.365366,0 days 00:00:00.747025,0.10106548237459007,158,5,449,3.24754844087726,0.04522209776407648,3.592540592292715,COMPLETE
65,0.7936947526193874,2026-05-15 02:24:22.365590,2026-05-15 02:24:23.212872,0 days 00:00:00.847282,0.03105455188928989,49,5,491,7.858409439774129,0.04805928061896264,5.453971709646599,COMPLETE
66,0.7999197510058018,2026-05-15 02:24:23.213114,2026-05-15 02:24:24.146203,0 days 00:00:00.933089,0.06946272242568238,41,5,419,1.8475720741522814,0.03484391386687169,0.9415879205604312,COMPLETE
67,0.8002085469840291,2026-05-15 02:24:24.146444,2026-05-15 02:24:25.332827,0 days 00:00:01.186383,0.7148704077773836,60,5,468,2.783971013791768,0.039216841082429926,6.82120696194321,COMPLETE
68,0.8026099927567931,2026-05-15 02:24:25.333058,2026-05-15 02:24:26.472141,0 days 00:00:01.139083,0.02215629066108256,100,4,911,7.722920668735259,0.05042640173813166,3.105847454362208,COMPLETE
69,0.7975327916466463,2026-05-15 02:24:26.472389,2026-05-15 02:24:28.182434,0 days 00:00:01.710045,0.018392160697344298,99,5,900,8.254543086766065,0.02193834317991492,3.1473719200934704,COMPLETE
70,0.8016196097274115,2026-05-15 02:24:28.182668,2026-05-15 02:24:29.045160,0 days 00:00:00.862492,0.22766097223870074,108,4,924,6.4503772509028074,0.05076972593486438,0.5598865432781667,COMPLETE
71,0.8005581572134453,2026-05-15 02:24:29.045383,2026-05-15 02:24:29.816754,0 days 00:00:00.771371,0.08178499388542698,111,4,970,6.292254637275882,0.04979145596183668,0.279519508177478,COMPLETE
72,0.8013026297860744,2026-05-15 02:24:29.816993,2026-05-15 02:24:30.794010,0 days 00:00:00.977017,0.09826490851822034,125,4,934,3.295231331038001,0.04526808037594371,1.3010707423848162,COMPLETE
73,0.8005905006418486,2026-05-15 02:24:30.794237,2026-05-15 02:24:31.531029,0 days 00:00:00.736792,0.23617790440449196,126,4,923,9.808738670935387,0.045595873555545535,0.607624827213538,COMPLETE
74,0.8029817628961352,2026-05-15 02:24:31.531261,2026-05-15 02:24:32.541170,0 days 00:00:01.009909,0.06115316709286949,134,4,871,6.537456816427698,0.05454753254839997,2.4727021054493887,COMPLETE
75,0.8010240890412433,2026-05-15 02:24:32.541387,2026-05-15 02:24:33.347922,0 days 00:00:00.806535,0.057966576942734285,133,4,937,5.939278230762803,0.06531963511396995,2.4431562539997347,COMPLETE
76,0.7893988138352421,2026-05-15 02:24:33.348160,2026-05-15 02:24:34.246079,0 days 00:00:00.897919,0.0020278105926222686,141,8,873,4.092328348718514,0.032109815755504575,1.157008170900913,COMPLETE
77,0.8011349603057923,2026-05-15 02:24:34.246305,2026-05-15 02:24:35.212507,0 days 00:00:00.966202,0.552572470870253,121,4,880,6.780235279709702,0.03693956084188855,0.7831757687484059,COMPLETE
78,0.800533056991846,2026-05-15 02:24:35.212736,2026-05-15 02:24:36.273934,0 days 00:00:01.061198,0.05859800957668923,108,4,999,3.933027912133074,0.05094424749092441,3.9544524441234623,COMPLETE
79,0.7976552807280499,2026-05-15 02:24:36.274161,2026-05-15 02:24:37.223140,0 days 00:00:00.948979,0.18347987606079497,162,4,801,2.836253038547222,0.04525194830924676,5.8950435169685385,COMPLETE
80,0.8030960047618705,2026-05-15 02:24:37.223371,2026-05-15 02:24:38.369106,0 days 00:00:01.145735,0.02869114915887097,134,4,853,5.179788415065504,0.06030538921714694,2.7386642114959456,COMPLETE
81,0.801683507720111,2026-05-15 02:24:38.369336,2026-05-15 02:24:39.409266,0 days 00:00:01.039930,0.03030376570194357,138,4,947,5.367522874054854,0.0584492063971688,3.2694382018688177,COMPLETE
82,0.7995434628265718,2026-05-15 02:24:39.409505,2026-05-15 02:24:40.386724,0 days 00:00:00.977219,0.02853672251587138,146,4,853,5.2005630502381415,0.0609595719052053,2.832225958604283,COMPLETE
83,0.8005955924010872,2026-05-15 02:24:40.386963,2026-05-15 02:24:41.192426,0 days 00:00:00.805463,0.027484080552927066,136,4,796,9.988022071237603,0.07141094286955631,7.635387074172263,COMPLETE
84,0.7889336708715513,2026-05-15 02:24:41.192663,2026-05-15 02:24:42.054153,0 days 00:00:00.861490,0.13535802014015286,115,5,945,7.7431937965056985,0.05361629042240562,5.178200597128567,COMPLETE
85,0.8020323290854197,2026-05-15 02:24:42.054390,2026-05-15 02:24:43.001886,0 days 00:00:00.947496,0.0666776426400077,105,4,854,5.713320088157751,0.05869160803362635,3.5690976476969087,COMPLETE
86,0.8020831749628875,2026-05-15 02:24:43.002120,2026-05-15 02:24:44.045960,0 days 00:00:01.043840,0.064867875286376,104,4,956,4.498262724312137,0.05741556274417371,4.188336416166582,COMPLETE
87,0.7971999627082421,2026-05-15 02:24:44.046198,2026-05-15 02:24:44.758848,0 days 00:00:00.712650,0.06271429888194734,175,4,972,4.211094731341297,0.06510427649936934,3.683344703825001,COMPLETE
88,0.7873785328561901,2026-05-15 02:24:44.759078,2026-05-15 02:24:45.441535,0 days 00:00:00.682457,0.08994972709639479,99,4,862,2.39799654603065,0.058412305521732766,4.647208750331505,COMPLETE
89,0.7992357341097669,2026-05-15 02:24:45.441776,2026-05-15 02:24:45.969101,0 days 00:00:00.527325,0.6614730634683479,141,4,894,1.6595221300690817,0.17350524098276618,3.2017715231218484,COMPLETE
90,0.8005070961912207,2026-05-15 02:24:45.969342,2026-05-15 02:24:46.823233,0 days 00:00:00.853891,0.04532930328720396,131,4,822,4.979257456994978,0.06776295545761153,2.415958418196518,COMPLETE
91,0.8014535896902633,2026-05-15 02:24:46.823476,2026-05-15 02:24:47.696963,0 days 00:00:00.873487,0.7518812899250442,106,4,912,7.306721749375276,0.07621477281605529,1.6439725105728558,COMPLETE
92,0.8019439045904719,2026-05-15 02:24:47.697205,2026-05-15 02:24:48.933565,0 days 00:00:01.236360,0.13896847121034778,94,4,952,5.690098883569078,0.048648110069477606,4.407775212625611,COMPLETE
93,0.8023496676013511,2026-05-15 02:24:48.933783,2026-05-15 02:24:50.041753,0 days 00:00:01.107970,0.10538374813661888,95,4,964,5.533160778192759,0.05682175879285485,6.754748725173348,COMPLETE
94,0.8036296354730675,2026-05-15 02:24:50.042023,2026-05-15 02:24:51.260576,0 days 00:00:01.218553,0.14101703059958665,94,4,970,5.7611537248189,0.05803405598629888,7.840608034559853,COMPLETE
95,0.8011452155391887,2026-05-15 02:24:51.260800,2026-05-15 02:24:52.314524,0 days 00:00:01.053724,0.14062674446122755,88,4,971,5.883667819316883,0.06222427159422345,8.940123823360661,COMPLETE
96,0.8014464181983777,2026-05-15 02:24:52.314750,2026-05-15 02:24:53.422494,0 days 00:00:01.107744,0.8353399846240435,102,4,764,8.222582022724348,0.05194408625101773,6.738090183647141,COMPLETE
97,0.7988923630782913,2026-05-15 02:24:53.422720,2026-05-15 02:24:54.001853,0 days 00:00:00.579133,0.18236067207116047,94,4,905,4.227898446104149,0.19781439934458883,4.437434994861699,COMPLETE
98,0.7952564166923646,2026-05-15 02:24:54.002097,2026-05-15 02:24:54.951948,0 days 00:00:00.949851,0.10367834417410196,82,4,996,2.5950340009057786,0.05591417335787835,6.017273111256257,COMPLETE
99,0.8021050480131382,2026-05-15 02:24:54.952185,2026-05-15 02:24:55.942522,0 days 00:00:00.990337,0.13864324823135057,95,4,881,8.341414327274846,0.07019964639929047,8.34251645314106,COMPLETE
